Name,Speed,Module,First Word Latency,CAS Latency,Price Per GB,Color,Rating,Review Count,Price_2018_01,Price_2018_02,Price_2018_03,Price_2018_04,Price_2018_05,Price_2018_06,Price_2018_07,Price_2018_08,Price_2018_09,Price_2018_10,Price_2018_11,Price_2018_12,Price_2019_01,Price_2019_02,Price_2019_03,Price_2019_04,Price_2019_05,Price_2019_06,Price_2019_07,Price_2019_08,Price_2019_09,Price_2019_10,Price_2019_11,Price_2019_12,Price_2020_01,Price_2020_02,Price_2020_03,Price_2020_04,Price_2020_05,Price_2020_06,Price_2020_07,Price_2020_08,Price_2020_09,Price_2020_10,Price_2020_11,Price_2020_12,Price_2021_01,Price_2021_02,Price_2021_03,Price_2021_04,Price_2021_05,Price_2021_06,Price_2021_07,Price_2021_08,Price_2021_09,Price_2021_10,Price_2021_11,Price_2021_12,Price_2022_01,Price_2022_02,Price_2022_03,Price_2022_04,Price_2022_05,Price_2022_06,Price_2022_07,Price_2022_08,Price_2022_09,Price_2022_10,Price_2022_11,Price_2022_12,Price_2023_01,Price_2023_02,Price_2023_03,Price_2023_04,Price_2023_05,Price_2023_06,Price_2023_07,Price_2023_08,Price_2023_09,Price_2023_10,Price_2023_11,Price_2023_12,Price_2024_01,Price_2024_02,Price_2024_03,Price_2024_04,Price_2024_05,Price_2024_06,Price_2024_07,Price_2024_08,Price_2024_09,Price_2024_10,Price_2024_11,Price_2024_12,Price_2025_01,Price_2025_02,Price_2025_03,Price_2025_04,Price_2025_05,Price_2025_06,Price_2025_07,Price_2025_08,Price_2025_09,Price_2025_10,Price_2025_11,Price_2025_12,Price_2026_01,Price_2026_02,Price_Current_2026_2_18
Corsair ValueSelect 8 GB,DDR4-2133,1 x 8GB,14.065 ns,15,$7.00,Black / Yellow,0.0,0,$78.84,$79.30,$79.77,$80.24,$80.70,$81.17,$81.64,$82.10,$82.57,$83.04,$83.50,$83.97,$69.97,$67.18,$64.38,$61.58,$58.78,$55.98,$53.18,$50.38,$47.58,$44.78,$41.99,$39.19,$34.05,$34.52,$34.99,$35.45,$35.92,$36.39,$36.85,$37.32,$37.79,$38.25,$38.72,$39.19,$40.12,$41.05,$41.98,$42.92,$43.85,$44.78,$45.72,$46.65,$47.58,$48.52,$49.45,$50.38,$48.98,$47.58,$46.18,$44.78,$43.38,$41.98,$40.59,$39.19,$37.79,$36.39,$34.99,$33.59,$32.65,$31.72,$30.79,$29.86,$28.92,$27.99,$27.06,$26.12,$25.19,$24.26,$23.32,$22.39,$22.86,$23.32,$23.79,$24.26,$24.72,$25.19,$25.66,$26.12,$26.59,$27.06,$27.52,$27.99,$28.92,$29.86,$30.79,$31.72,$32.66,$47.58,$48.98,$50.38,$51.78,$23.51,$38.07,$55.98,$81.73,$89.57,$81.17
G.Skill Trident Z 64 GB,DDR4-3200,8 x 8GB,10 ns,16,$13.71,Black / Yellow,0.0,0,"$1,235.26","$1,242.57","$1,249.88","$1,257.19","$1,264.50","$1,271.81","$1,279.12","$1,286.43","$1,293.74","$1,301.05","$1,308.36","$1,315.66","$1,096.39","$1,052.53","$1,008.68",$964.82,$920.97,$877.11,$833.25,$789.40,$745.54,$701.69,$657.83,$613.98,$533.58,$540.88,$548.19,$555.50,$562.81,$570.12,$577.43,$584.74,$592.05,$599.36,$606.67,$613.98,$628.60,$643.21,$657.83,$672.45,$687.07,$701.69,$716.31,$730.92,$745.54,$760.16,$774.78,$789.40,$767.47,$745.54,$723.62,$701.69,$679.76,$657.83,$635.90,$613.98,$592.05,$570.12,$548.19,$526.27,$511.65,$497.03,$482.41,$467.79,$453.17,$438.56,$423.94,$409.32,$394.70,$380.08,$365.46,$350.84,$358.15,$365.46,$372.77,$380.08,$387.39,$394.70,$402.01,$409.32,$416.63,$423.94,$431.25,$438.56,$453.17,$467.79,$482.41,$497.03,$511.65,$745.54,$767.47,$789.40,$811.33,$368.39,$596.43,$877.11,"$1,280.58","$1,403.38","$1,271.81"
Crucial CT32G4SFD8266 32 GB,DDR4-2666,1 x 32GB,14.254 ns,19,$6.22,Green / Black,0.0,0,$280.26,$281.92,$283.57,$285.23,$286.89,$288.55,$290.21,$291.87,$293.52,$295.18,$296.84,$298.50,$248.75,$238.80,$228.85,$218.90,$208.95,$199.00,$189.05,$179.10,$169.15,$159.20,$149.25,$139.30,$121.06,$122.72,$124.38,$126.03,$127.69,$129.35,$131.01,$132.67,$134.33,$135.98,$137.64,$139.30,$142.62,$145.93,$149.25,$152.57,$155.88,$159.20,$162.52,$165.83,$169.15,$172.47,$175.78,$179.10,$174.12,$169.15,$164.18,$159.20,$154.22,$149.25,$144.28,$139.30,$134.33,$129.35,$124.38,$119.40,$116.08,$112.77,$109.45,$106.13,$102.82,$99.50,$96.18,$92.87,$89.55,$86.23,$82.92,$79.60,$81.26,$82.92,$84.58,$86.23,$87.89,$89.55,$91.21,$92.87,$94.53,$96.18,$97.84,$99.50,$102.82,$106.13,$109.45,$112.77,$116.08,$169.15,$174.12,$179.10,$184.07,$83.58,$135.32,$199.00,$290.54,$318.40,$288.55
Crucial CT8G4RFS424A 8 GB,DDR4-2400,1 x 8GB,14.167 ns,17,$4.87,Green / Black,0.0,0,$54.91,$55.24,$55.56,$55.89,$56.21,$56.54,$56.86,$57.19,$57.51,$57.84,$58.16,$58.48,$48.74,$46.79,$44.84,$42.89,$40.94,$38.99,$37.04,$35.09,$33.14,$31.19,$29.24,$27.29,$23.72,$24.04,$24.37,$24.69,$25.02,$25.34,$25.67,$25.99,$26.32,$26.64,$26.97,$27.29,$27.94,$28.59,$29.24,$29.89,$30.54,$31.19,$31.84,$32.49,$33.14,$33.79,$34.44,$35.09,$34.12,$33.14,$32.17,$31.19,$30.22,$29.24,$28.27,$27.29,$26.32,$25.34,$24.37,$23.39,$22.74,$22.09,$21.44,$20.79,$20.14,$19.50,$18.85,$18.20,$17.55,$16.90,$16.25,$15.60,$15.92,$16.25,$16.57,$16.90,$17.22,$17.55,$17.87,$18.20,$18.52,$18.85,$19.17,$19.50,$20.14,$20.79,$21.44,$22.09,$22.74,$33.14,$34.12,$35.09,$36.07,$16.38,$26.51,$38.99,$56.93,$62.38,$56.54
V-Color TE516G68S834SKK 32 GB,DDR5-6800,2 x 16GB,10 ns,34,$33.91,White,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$2,712.47","$2,712.47","$2,622.06","$2,531.64","$2,441.23","$2,350.81","$2,260.40","$2,169.98","$2,079.56","$1,989.15","$1,898.73","$1,808.32","$1,717.90","$1,627.49","$1,564.19","$1,500.90","$1,437.61","$1,374.32","$1,311.03","$1,247.74","$1,184.45","$1,121.16","$1,057.87",$994.57,$931.28,$867.99,$840.87,$813.74,$786.62,$759.49,$732.37,$705.24,$678.12,$650.99,$623.87,$596.74,$569.62,$542.50,$560.58,$578.66,$596.74,$614.83,$632.91,$922.24,$949.37,$976.49,"$1,003.62",$455.70,$737.79,"$1,084.99","$1,377.94","$1,291.14","$1,291.14"
Silicon Power SP024GBSVU560P02 24 GB,DDR5-5600,1 x 24GB,16.429 ns,46,$10.49,Black,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$629.48,$629.48,$608.49,$587.51,$566.53,$545.54,$524.56,$503.58,$482.60,$461.62,$440.63,$419.65,$398.67,$377.69,$363.00,$348.31,$333.62,$318.93,$304.25,$289.56,$274.87,$260.18,$245.50,$230.81,$216.12,$201.43,$195.14,$188.84,$182.55,$176.25,$169.96,$163.66,$157.37,$151.07,$144.78,$138.48,$132.19,$125.89,$130.09,$134.29,$138.48,$142.68,$146.88,$214.02,$220.32,$226.61,$232.91,$105.75,$171.22,$251.79,$319.77,$299.63,$299.63
PNY MN16GK2D43200-TB 16 GB,DDR4-3200,2 x 8GB,13.75 ns,22,$11.06,Black,0.0,0,$249.20,$250.68,$252.15,$253.63,$255.10,$256.58,$258.05,$259.53,$261.00,$262.48,$263.95,$265.42,$221.19,$212.34,$203.49,$194.65,$185.80,$176.95,$168.10,$159.26,$150.41,$141.56,$132.71,$123.87,$107.64,$109.12,$110.59,$112.07,$113.54,$115.02,$116.49,$117.97,$119.44,$120.92,$122.39,$123.86,$126.81,$129.76,$132.71,$135.66,$138.61,$141.56,$144.51,$147.46,$150.41,$153.36,$156.31,$159.25,$154.83,$150.41,$145.98,$141.56,$137.14,$132.71,$128.29,$123.87,$119.44,$115.02,$110.59,$106.17,$103.22,$100.27,$97.32,$94.37,$91.42,$88.47,$85.53,$82.58,$79.63,$76.68,$73.73,$70.78,$72.25,$73.73,$75.20,$76.68,$78.15,$79.63,$81.10,$82.58,$84.05,$85.53,$87.00,$88.47,$91.42,$94.37,$97.32,$100.27,$103.22,$150.41,$154.83,$159.25,$163.68,$74.32,$120.33,$176.95,$258.35,$283.12,$256.58
G.Skill Trident Z RGB 32 GB,DDR4-4000,4 x 8GB,8.5 ns,17,$9.97,Black,0.0,0,$449.26,$451.92,$454.57,$457.23,$459.89,$462.55,$465.21,$467.87,$470.52,$473.18,$475.84,$478.50,$398.75,$382.80,$366.85,$350.90,$334.95,$319.00,$303.05,$287.10,$271.15,$255.20,$239.25,$223.30,$194.06,$196.72,$199.38,$202.03,$204.69,$207.35,$210.01,$212.67,$215.33,$217.98,$220.64,$223.30,$228.62,$233.93,$239.25,$244.57,$249.88,$255.20,$260.52,$265.83,$271.15,$276.47,$281.78,$287.10,$279.12,$271.15,$263.18,$255.20,$247.22,$239.25,$231.28,$223.30,$215.33,$207.35,$199.38,$191.40,$186.08,$180.77,$175.45,$170.13,$164.82,$159.50,$154.18,$148.87,$143.55,$138.23,$132.92,$127.60,$130.26,$132.92,$135.58,$138.23,$140.89,$143.55,$146.21,$148.87,$151.53,$154.18,$156.84,$159.50,$164.82,$170.13,$175.45,$180.77,$186.08,$271.15,$279.12,$287.10,$295.07,$133.98,$216.92,$319.00,$465.74,$510.40,$462.55
G.Skill Trident Z RGB 32 GB,DDR4-4133,4 x 8GB,8.226 ns,17,$10.28,Black,0.0,0,$463.34,$466.08,$468.82,$471.57,$474.31,$477.05,$479.79,$482.53,$485.27,$488.02,$490.76,$493.50,$411.25,$394.80,$378.35,$361.90,$345.45,$329.00,$312.55,$296.10,$279.65,$263.20,$246.75,$230.30,$200.14,$202.88,$205.62,$208.37,$211.11,$213.85,$216.59,$219.33,$222.08,$224.82,$227.56,$230.30,$235.78,$241.27,$246.75,$252.23,$257.72,$263.20,$268.68,$274.17,$279.65,$285.13,$290.62,$296.10,$287.88,$279.65,$271.43,$263.20,$254.97,$246.75,$238.53,$230.30,$222.08,$213.85,$205.62,$197.40,$191.92,$186.43,$180.95,$175.47,$169.98,$164.50,$159.02,$153.53,$148.05,$142.57,$137.08,$131.60,$134.34,$137.08,$139.83,$142.57,$145.31,$148.05,$150.79,$153.53,$156.28,$159.02,$161.76,$164.50,$169.98,$175.47,$180.95,$186.43,$191.92,$279.65,$287.88,$296.10,$304.32,$138.18,$223.72,$329.00,$480.34,$526.40,$477.05
Lexar LD4AS016G-B3200GSST 16 GB,DDR4-3200,1 x 16GB,13.75 ns,22,$9.68,Black,0.0,0,$218.22,$219.51,$220.80,$222.09,$223.39,$224.68,$225.97,$227.26,$228.55,$229.84,$231.13,$232.42,$193.69,$185.94,$178.19,$170.44,$162.70,$154.95,$147.20,$139.46,$131.71,$123.96,$116.21,$108.47,$94.26,$95.55,$96.84,$98.13,$99.43,$100.72,$102.01,$103.30,$104.59,$105.88,$107.17,$108.46,$111.05,$113.63,$116.21,$118.79,$121.38,$123.96,$126.54,$129.12,$131.71,$134.29,$136.87,$139.45,$135.58,$131.71,$127.83,$123.96,$120.09,$116.21,$112.34,$108.47,$104.59,$100.72,$96.84,$92.97,$90.39,$87.80,$85.22,$82.64,$80.06,$77.47,$74.89,$72.31,$69.73,$67.14,$64.56,$61.98,$63.27,$64.56,$65.85,$67.14,$68.44,$69.73,$71.02,$72.31,$73.60,$74.89,$76.18,$77.47,$80.06,$82.64,$85.22,$87.80,$90.39,$131.71,$135.58,$139.45,$143.33,$65.08,$105.37,$154.95,$226.23,$247.92,$224.68
Patriot Extreme Performance 32 GB,DDR4-2133,4 x 8GB,14.065 ns,15,$6.28,Black / White,0.0,0,$283.20,$284.88,$286.55,$288.23,$289.90,$291.58,$293.26,$294.93,$296.61,$298.28,$299.96,$301.63,$251.36,$241.31,$231.25,$221.20,$211.14,$201.09,$191.04,$180.98,$170.93,$160.87,$150.82,$140.76,$122.33,$124.01,$125.68,$127.36,$129.03,$130.71,$132.38,$134.06,$135.74,$137.41,$139.09,$140.76,$144.11,$147.47,$150.82,$154.17,$157.52,$160.87,$164.22,$167.57,$170.93,$174.28,$177.63,$180.98,$175.95,$170.93,$165.90,$160.87,$155.84,$150.82,$145.79,$140.76,$135.74,$130.71,$125.68,$120.65,$117.30,$113.95,$110.60,$107.25,$103.90,$100.55,$97.19,$93.84,$90.49,$87.14,$83.79,$80.44,$82.11,$83.79,$85.46,$87.14,$88.81,$90.49,$92.17,$93.84,$95.52,$97.19,$98.87,$100.55,$103.90,$107.25,$110.60,$113.95,$117.30,$170.93,$175.95,$180.98,$186.01,$84.46,$136.74,$201.09,$293.59,$321.74,$291.58
Corsair Vengeance LED 32 GB,DDR4-3000,4 x 8GB,10.667 ns,16,$11.69,Black / Red,0.0,0,$526.80,$529.92,$533.04,$536.15,$539.27,$542.39,$545.50,$548.62,$551.74,$554.86,$557.97,$561.09,$467.57,$448.87,$430.17,$411.47,$392.76,$374.06,$355.36,$336.65,$317.95,$299.25,$280.55,$261.84,$227.55,$230.67,$233.79,$236.90,$240.02,$243.14,$246.26,$249.37,$252.49,$255.61,$258.72,$261.84,$268.08,$274.31,$280.55,$286.78,$293.01,$299.25,$305.48,$311.72,$317.95,$324.19,$330.42,$336.65,$327.30,$317.95,$308.60,$299.25,$289.90,$280.55,$271.19,$261.84,$252.49,$243.14,$233.79,$224.44,$218.20,$211.97,$205.73,$199.50,$193.26,$187.03,$180.80,$174.56,$168.33,$162.09,$155.86,$149.62,$152.74,$155.86,$158.98,$162.09,$165.21,$168.33,$171.44,$174.56,$177.68,$180.80,$183.91,$187.03,$193.26,$199.50,$205.73,$211.97,$218.20,$317.95,$327.30,$336.65,$346.01,$157.11,$254.36,$374.06,$546.13,$598.50,$542.39
G.Skill Trident Z Neo 32 GB,DDR4-3000,4 x 8GB,10.667 ns,16,$13.05,Silver / Black,0.0,0,$588.18,$591.66,$595.14,$598.62,$602.10,$605.58,$609.06,$612.54,$616.02,$619.50,$622.98,$626.46,$522.05,$501.17,$480.29,$459.40,$438.52,$417.64,$396.76,$375.88,$354.99,$334.11,$313.23,$292.35,$254.06,$257.54,$261.02,$264.51,$267.99,$271.47,$274.95,$278.43,$281.91,$285.39,$288.87,$292.35,$299.31,$306.27,$313.23,$320.19,$327.15,$334.11,$341.07,$348.03,$354.99,$361.95,$368.92,$375.88,$365.44,$354.99,$344.55,$334.11,$323.67,$313.23,$302.79,$292.35,$281.91,$271.47,$261.02,$250.58,$243.62,$236.66,$229.70,$222.74,$215.78,$208.82,$201.86,$194.90,$187.94,$180.98,$174.02,$167.06,$170.54,$174.02,$177.50,$180.98,$184.46,$187.94,$191.42,$194.90,$198.38,$201.86,$205.34,$208.82,$215.78,$222.74,$229.70,$236.66,$243.62,$354.99,$365.44,$375.88,$386.32,$175.41,$284.00,$417.64,$609.75,$668.22,$605.58
Crucial CT16G4SFD824A 16 GB,DDR4-2400,1 x 16GB,14.167 ns,17,$5.94,Black / Green,0.0,0,$133.79,$134.58,$135.37,$136.17,$136.96,$137.75,$138.54,$139.33,$140.12,$140.92,$141.71,$142.50,$118.75,$114.00,$109.25,$104.50,$99.75,$95.00,$90.25,$85.50,$80.75,$76.00,$71.25,$66.50,$57.79,$58.58,$59.38,$60.17,$60.96,$61.75,$62.54,$63.33,$64.12,$64.92,$65.71,$66.50,$68.08,$69.67,$71.25,$72.83,$74.42,$76.00,$77.58,$79.17,$80.75,$82.33,$83.92,$85.50,$83.12,$80.75,$78.38,$76.00,$73.62,$71.25,$68.88,$66.50,$64.12,$61.75,$59.38,$57.00,$55.42,$53.83,$52.25,$50.67,$49.08,$47.50,$45.92,$44.33,$42.75,$41.17,$39.58,$38.00,$38.79,$39.58,$40.38,$41.17,$41.96,$42.75,$43.54,$44.33,$45.12,$45.92,$46.71,$47.50,$49.08,$50.67,$52.25,$53.83,$55.42,$80.75,$83.12,$85.50,$87.88,$39.90,$64.60,$95.00,$138.70,$152.00,$137.75
Kingston ValueRAM 8 GB,DDR4-2400,1 x 8GB,14.167 ns,17,$6.25,Green / Black,0.0,0,$70.40,$70.82,$71.24,$71.65,$72.07,$72.49,$72.90,$73.32,$73.74,$74.15,$74.57,$74.98,$62.49,$59.99,$57.49,$54.99,$52.49,$49.99,$47.49,$44.99,$42.49,$39.99,$37.49,$34.99,$30.41,$30.83,$31.24,$31.66,$32.08,$32.49,$32.91,$33.33,$33.74,$34.16,$34.58,$34.99,$35.83,$36.66,$37.49,$38.33,$39.16,$39.99,$40.83,$41.66,$42.49,$43.32,$44.16,$44.99,$43.74,$42.49,$41.24,$39.99,$38.74,$37.49,$36.24,$34.99,$33.74,$32.49,$31.24,$29.99,$29.16,$28.33,$27.49,$26.66,$25.83,$25.00,$24.16,$23.33,$22.50,$21.66,$20.83,$20.00,$20.41,$20.83,$21.25,$21.66,$22.08,$22.50,$22.91,$23.33,$23.75,$24.16,$24.58,$25.00,$25.83,$26.66,$27.49,$28.33,$29.16,$42.49,$43.74,$44.99,$46.24,$21.00,$33.99,$49.99,$72.99,$79.98,$72.49
Corsair WS 64 GB,DDR5-5600,4 x 16GB,14.286 ns,40,$17.77,Black / Green,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$2,842.47","$2,842.47","$2,747.73","$2,652.98","$2,558.23","$2,463.48","$2,368.73","$2,273.98","$2,179.23","$2,084.48","$1,989.73","$1,894.98","$1,800.23","$1,705.49","$1,639.16","$1,572.84","$1,506.51","$1,440.19","$1,373.86","$1,307.54","$1,241.21","$1,174.89","$1,108.57","$1,042.24",$975.92,$909.59,$881.17,$852.74,$824.32,$795.89,$767.47,$739.04,$710.62,$682.19,$653.77,$625.34,$596.92,$568.50,$587.44,$606.39,$625.34,$644.29,$663.24,$966.44,$994.87,"$1,023.29","$1,051.72",$477.54,$773.15,"$1,136.99","$1,443.98","$1,353.02","$1,353.02"
Kingston FURY Renegade Pro 16 GB,DDR5-6000,1 x 16GB,10.667 ns,32,,Black,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$999.98,$999.98,$966.64,$933.31,$899.98,$866.64,$833.31,$799.98,$766.65,$733.32,$699.98,$666.65,$633.32,$599.99,$576.65,$553.32,$529.99,$506.65,$483.32,$459.99,$436.66,$413.32,$389.99,$366.66,$343.32,$319.99,$309.99,$299.99,$289.99,$279.99,$269.99,$259.99,$249.99,$239.99,$229.99,$219.99,$209.99,$200.00,$206.66,$213.33,$219.99,$226.66,$233.33,$339.99,$349.99,$359.99,$369.99,$168.00,$271.99,$399.99,$507.99,$475.99,$475.99
Kingston KVR24S17S6/4 4 GB,DDR4-2400,1 x 4GB,14.167 ns,17,$7.45,Green / Black,0.0,0,$41.95,$42.20,$42.45,$42.70,$42.95,$43.20,$43.44,$43.69,$43.94,$44.19,$44.44,$44.69,$37.24,$35.75,$34.26,$32.77,$31.28,$29.79,$28.30,$26.81,$25.32,$23.83,$22.34,$20.85,$18.12,$18.37,$18.62,$18.87,$19.12,$19.36,$19.61,$19.86,$20.11,$20.36,$20.60,$20.85,$21.35,$21.85,$22.34,$22.84,$23.34,$23.83,$24.33,$24.82,$25.32,$25.82,$26.31,$26.81,$26.07,$25.32,$24.58,$23.83,$23.09,$22.34,$21.60,$20.85,$20.11,$19.36,$18.62,$17.87,$17.38,$16.88,$16.38,$15.89,$15.39,$14.89,$14.40,$13.90,$13.41,$12.91,$12.41,$11.92,$12.16,$12.41,$12.66,$12.91,$13.16,$13.41,$13.65,$13.90,$14.15,$14.40,$14.65,$14.89,$15.39,$15.89,$16.38,$16.88,$17.38,$25.32,$26.07,$26.81,$27.56,$12.51,$20.26,$29.79,$43.49,$47.66,$43.20
Kingston KCP424SS8/8 8 GB,DDR4-2400,1 x 8GB,14.167 ns,17,$5.38,Green / Black,0.0,0,$60.66,$61.02,$61.37,$61.73,$62.09,$62.45,$62.81,$63.17,$63.53,$63.89,$64.25,$64.61,$53.84,$51.68,$49.53,$47.38,$45.22,$43.07,$40.92,$38.76,$36.61,$34.46,$32.30,$30.15,$26.20,$26.56,$26.92,$27.28,$27.64,$28.00,$28.35,$28.71,$29.07,$29.43,$29.79,$30.15,$30.87,$31.58,$32.30,$33.02,$33.74,$34.46,$35.17,$35.89,$36.61,$37.33,$38.05,$38.76,$37.69,$36.61,$35.53,$34.46,$33.38,$32.30,$31.23,$30.15,$29.07,$28.00,$26.92,$25.84,$25.12,$24.41,$23.69,$22.97,$22.25,$21.54,$20.82,$20.10,$19.38,$18.66,$17.95,$17.23,$17.59,$17.95,$18.30,$18.66,$19.02,$19.38,$19.74,$20.10,$20.46,$20.82,$21.18,$21.54,$22.25,$22.97,$23.69,$24.41,$25.12,$36.61,$37.69,$38.76,$39.84,$18.09,$29.29,$43.07,$62.88,$68.91,$62.45
G.Skill Trident Z 16 GB,DDR4-4000,2 x 8GB,9 ns,18,$9.94,Silver / White,0.0,0,$223.92,$225.25,$226.57,$227.90,$229.22,$230.55,$231.88,$233.20,$234.52,$235.85,$237.18,$238.50,$198.75,$190.80,$182.85,$174.90,$166.95,$159.00,$151.05,$143.10,$135.15,$127.20,$119.25,$111.30,$96.72,$98.05,$99.38,$100.70,$102.02,$103.35,$104.67,$106.00,$107.33,$108.65,$109.97,$111.30,$113.95,$116.60,$119.25,$121.90,$124.55,$127.20,$129.85,$132.50,$135.15,$137.80,$140.45,$143.10,$139.12,$135.15,$131.18,$127.20,$123.23,$119.25,$115.27,$111.30,$107.33,$103.35,$99.38,$95.40,$92.75,$90.10,$87.45,$84.80,$82.15,$79.50,$76.85,$74.20,$71.55,$68.90,$66.25,$63.60,$64.93,$66.25,$67.58,$68.90,$70.23,$71.55,$72.88,$74.20,$75.53,$76.85,$78.18,$79.50,$82.15,$84.80,$87.45,$90.10,$92.75,$135.15,$139.12,$143.10,$147.07,$66.78,$108.12,$159.00,$232.14,$254.40,$230.55
G.Skill Trident Z5 RGB 64 GB,DDR5-6000,2 x 32GB,10.667 ns,32,$13.75,White / Black,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$2,199.97","$2,199.97","$2,126.64","$2,053.31","$1,979.98","$1,906.64","$1,833.31","$1,759.98","$1,686.65","$1,613.32","$1,539.98","$1,466.65","$1,393.32","$1,319.99","$1,268.65","$1,217.32","$1,165.99","$1,114.65","$1,063.32","$1,011.99",$960.66,$909.32,$857.99,$806.66,$755.32,$703.99,$681.99,$659.99,$637.99,$615.99,$593.99,$571.99,$549.99,$527.99,$505.99,$483.99,$461.99,$440.00,$454.66,$469.33,$483.99,$498.66,$513.33,$747.99,$769.99,$791.99,$813.99,$369.60,$598.39,$879.99,"$1,117.59","$1,047.19","$1,047.19"
Silicon Power XPOWER Cyclone RGB 48 GB,DDR5-8000,2 x 24GB,10 ns,40,$15.81,White,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,897.43","$1,897.43","$1,834.18","$1,770.93","$1,707.68","$1,644.43","$1,581.19","$1,517.94","$1,454.69","$1,391.45","$1,328.20","$1,264.95","$1,201.70","$1,138.45","$1,094.18","$1,049.91","$1,005.64",$961.36,$917.09,$872.82,$828.54,$784.27,$740.00,$695.72,$651.45,$607.18,$588.20,$569.23,$550.25,$531.28,$512.30,$493.33,$474.36,$455.38,$436.41,$417.43,$398.46,$379.49,$392.13,$404.78,$417.43,$430.08,$442.73,$645.12,$664.10,$683.07,$702.05,$318.77,$516.10,$758.97,$963.89,$903.17,$903.17
G.Skill Trident Z5 Royal 32 GB,DDR5-6800,2 x 16GB,10 ns,34,$15.94,Silver,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,274.97","$1,274.97","$1,232.48","$1,189.98","$1,147.48","$1,104.98","$1,062.48","$1,019.98",$977.48,$934.98,$892.48,$849.98,$807.48,$764.99,$735.24,$705.49,$675.74,$645.99,$616.24,$586.49,$556.74,$526.99,$497.24,$467.49,$437.74,$407.99,$395.24,$382.49,$369.74,$356.99,$344.24,$331.49,$318.74,$305.99,$293.24,$280.49,$267.74,$255.00,$263.49,$271.99,$280.49,$288.99,$297.49,$433.49,$446.24,$458.99,$471.74,$214.20,$346.79,$509.99,$647.69,$606.89,$606.89
Patriot Viper Elite II 8 GB,DDR4-4000,1 x 8GB,10 ns,20,,Red / Black,0.0,0,$77.44,$77.90,$78.36,$78.82,$79.28,$79.74,$80.19,$80.65,$81.11,$81.57,$82.03,$82.48,$68.74,$65.99,$63.24,$60.49,$57.74,$54.99,$52.24,$49.49,$46.74,$43.99,$41.24,$38.49,$33.45,$33.91,$34.37,$34.83,$35.29,$35.74,$36.20,$36.66,$37.12,$37.58,$38.03,$38.49,$39.41,$40.33,$41.24,$42.16,$43.08,$43.99,$44.91,$45.82,$46.74,$47.66,$48.57,$49.49,$48.12,$46.74,$45.37,$43.99,$42.62,$41.24,$39.87,$38.49,$37.12,$35.74,$34.37,$32.99,$32.08,$31.16,$30.24,$29.33,$28.41,$27.50,$26.58,$25.66,$24.75,$23.83,$22.91,$22.00,$22.45,$22.91,$23.37,$23.83,$24.29,$24.75,$25.20,$25.66,$26.12,$26.58,$27.04,$27.50,$28.41,$29.33,$30.24,$31.16,$32.08,$46.74,$48.12,$49.49,$50.87,$23.10,$37.39,$54.99,$80.29,$87.98,$79.74
Corsair WS 128 GB,DDR5-5600,4 x 32GB,14.286 ns,40,,Black / Green,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$2,999.97","$2,999.97","$2,899.98","$2,799.98","$2,699.98","$2,599.98","$2,499.98","$2,399.98","$2,299.98","$2,199.98","$2,099.98","$1,999.98","$1,899.98","$1,799.99","$1,729.99","$1,659.99","$1,589.99","$1,519.99","$1,449.99","$1,379.99","$1,309.99","$1,239.99","$1,169.99","$1,099.99","$1,029.99",$959.99,$929.99,$899.99,$869.99,$839.99,$809.99,$779.99,$749.99,$719.99,$689.99,$659.99,$629.99,$600.00,$619.99,$639.99,$659.99,$679.99,$699.99,"$1,019.99","$1,049.99","$1,079.99","$1,109.99",$504.00,$815.99,"$1,199.99","$1,523.99","$1,427.99","$1,427.99"
G.Skill Zeta R5 64 GB,DDR5-6400,4 x 16GB,10 ns,32,,Black / White,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,499.97","$1,499.97","$1,449.98","$1,399.98","$1,349.98","$1,299.98","$1,249.98","$1,199.98","$1,149.98","$1,099.98","$1,049.98",$999.98,$949.98,$899.99,$864.99,$829.99,$794.99,$759.99,$724.99,$689.99,$654.99,$619.99,$584.99,$549.99,$514.99,$479.99,$464.99,$449.99,$434.99,$419.99,$404.99,$389.99,$374.99,$359.99,$344.99,$329.99,$314.99,$300.00,$309.99,$319.99,$329.99,$339.99,$349.99,$509.99,$524.99,$539.99,$554.99,$252.00,$407.99,$599.99,$761.99,$713.99,$713.99
